ID,diamond_id,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,length,width,height,depth,table,culet,lab,girdle,eyeClean,brown,green,milky,discount,price,price_per_carat,video,image,pdf,mine_of_origin,canada_mark_eligible,is_returnable,lg,markup_price,markup_currency,deliveredPrice,minDeliveryDays,maxDeliveryDays,crownHeight,crownAngle,pavAngle,pavHeight,pavDepth,fancyColor,fancyOvertone,fancyIntensity,colorShade,videosImageUri,videosFrame,blue,gray,country,labgrownType,fullShape,starLength,lowerGirdle
215,3b600c62-1389-4304-a6b0-f1f8c2d74823,C420C033D,LG669452791,PEAR,1.03,Fancy Intense Yellow,VS2,-,EX,EX,NON,,8.04,5.29,3.48,65.8,58,POINTED,IGI,MED to STK,100%,No,No,No,19.32%,223.46,216.95,https://loupe360.com/diamond/LG669452791/video/500/500?d_id=3b600c62-1389-4304-a6b0-f1f8c2d74823&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/76a40eb3-2b4e-4c44-b05a-a53c677d9897.jpg?d_id=3b600c62-1389-4304-a6b0-f1f8c2d74823&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG669452791.pdf,,FALSE,Y,lab,681.55,USD,223.46,5,7,15,35.1,31.3,,44,Yellow,,Fancy_Intense,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5TMzYwLnNlcnZpY2VzLz9kPURCLTIyOUM=,256,,0,IN,CVD,PEAR MODIFIED BRILLIANT,,
216,53974442-484a-4591-b217-2bead9757911,4D214455A,LG687531768,PEAR,1.1,D,VVS2,-,EX,EX,NON,,9.4,6.01,3.58,59.6,60,POINTED,IGI,MED to STK,100%,No,No,No,-98.31%,140.94,128.13,https://loupe360.com/diamond/LG687531768/video/500/500?d_id=53974442-484a-4591-b217-2bead9757911&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/68518284-1ecd-4839-9dd6-ab6abe7aeb90.jpg?d_id=53974442-484a-4591-b217-2bead9757911&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG687531768.pdf,,FALSE,Y,lab,429.87,USD,140.94,5,7,13,32.5,40.6,,44,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWV3LmdlbTM2MC5pbi9nZW0zNjAuaHRtbD9kPTI1MDIyNTE3MjQtQ0gtODFC,255,,0,IN,CVD,PEAR BRILLIANT,,
217,556fcecb-ce73-42ae-9e4e-5769524042ed,B629C6114,LG664410468,PEAR,1.01,D,VVS2,-,EX,EX,NON,,9.4,5.64,3.31,58.7,63,POINTED,IGI,MED to STK,100%,No,No,No,-98.29%,131.09,129.79,https://loupe360.com/diamond/LG664410468/video/500/500?d_id=556fcecb-ce73-42ae-9e4e-5769524042ed&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/b360b2af-4145-4ae9-8775-cb67f71e13a7.jpg?d_id=556fcecb-ce73-42ae-9e4e-5769524042ed&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG664410468.pdf,,FALSE,Y,lab,399.82,USD,131.09,5,7,13.5,36.2,37.7,,41.5,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5TMzYwLnNlcnZpY2VzLz9kPVNOLTU3QQ==,256,,0,IN,CVD,PEAR BRILLIANT,,
218,570149a8-7007-4092-95b5-2b83efc870c9,CEEFB217F,LG685581210,PEAR,2.03,Fancy Vivid Yellow,VS2,-,EX,EX,NON,,10.34,6.51,4.26,65.4,59,POINTED,IGI,STK to THK,100%,No,No,No,13.36%,464.91,229.02,https://loupe360.com/diamond/LG685581210/video/500/500?d_id=570149a8-7007-4092-95b5-2b83efc870c9&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/2450f0cf-5a8e-4cf2-8d76-50debca70c37.jpg?d_id=570149a8-7007-4092-95b5-2b83efc870c9&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG685581210.pdf,,FALSE,Y,lab,1324.99,USD,464.91,5,7,14,34.5,33.6,,44,Yellow,,Fancy_Vivid,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5TMzYwLnNlcnZpY2VzLz9kPURZLTMwMkE=,256,,0,IN,CVD,PEAR MODIFIED BRILLIANT,,
219,64287a3b-5d36-44ed-9834-dc097781f313,921B325FF,LG640444472,PEAR,1.23,Fancy Vivid Yellow,VS2,-,EX,EX,NON,,8.84,5.16,3.53,68.4,60,POINTED,IGI,THK to VTK,100%,No,No,No,16.62%,289.79,235.6,https://loupe360.com/diamond/LG640444472/video/500/500?d_id=64287a3b-5d36-44ed-9834-dc097781f313&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/236af229-dbf4-4bf4-af75-3f67aead2e81.jpg?d_id=64287a3b-5d36-44ed-9834-dc097781f313&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG640444472.pdf,,FALSE,Y,lab,883.86,USD,289.79,5,7,15.5,37.8,30.8,,42,Yellow,,Fancy_Vivid,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5TMzYwLnNlcnZpY2VzLz9kPTY0MDQ0NDQ3Mg==,256,,0,IN,CVD,PEAR MODIFIED BRILLIANT,,
220,6b5c87db-66dd-4ac7-b93f-44969fb45003,D21CA90DC,LG688505507,PEAR,1.87,Fancy Intense Yellow,VS1,-,VG,VG,NON,,11.05,6.84,4.35,63.6,57,POINTED,IGI,MED to STK,100%,No,No,No,14.08%,409.41,218.94,https://loupe360.com/diamond/LG688505507/video/500/500?d_id=6b5c87db-66dd-4ac7-b93f-44969fb45003&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/0fa5c915-4ef9-483c-ba75-e31164350537.jpg?d_id=6b5c87db-66dd-4ac7-b93f-44969fb45003&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG688505507.pdf,,FALSE,Y,lab,1187.29,USD,409.41,5,7,15.5,36.7,40.4,,43.5,Yellow,,Fancy_Intense,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWV3LmdlbTM2MC5pbi9nZW0zNjAuaHRtbD9kPTIxMDIyNTE4MzAtS1ktM0E=,255,,0,IN,CVD,PEAR BRILLIANT,,
221,76c0d038-4f63-455a-b1ab-bfd8638a0729,64D7AD20C,1489882958,PEAR,3.01,E,VVS2,-,EX,EX,NON,NONE,12.68,8.17,5.1,62.4,61,,GIA,,100%,No,No,No,-98.96%,926.5,307.81,https://loupe360.com/diamond/1489882958/video/500/500?d_id=76c0d038-4f63-455a-b1ab-bfd8638a0729&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/0160f602-e981-49bf-a283-1d024b2b98d1.jpg?d_id=76c0d038-4f63-455a-b1ab-bfd8638a0729&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/1489882958.pdf,,FALSE,Y,lab,2594.2,USD,926.5,5,7,,,,,,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5TMzYwLnNlcnZpY2VzLz9kPURELTI2OA==,256,,0,IN,,,,
222,ebf17c6c-d1fa-446f-8287-f809d7a62d2d,C3067380F,LG671475179,PEAR,3.06,Fancy Vivid Yellow,VS2,-,EX,EX,NON,,12.58,7.55,4.7,62.3,58,POINTED,IGI,STK to THK,100%,No,No,No,10.61%,1008.54,329.59,https://loupe360.com/diamond/LG671475179/video/500/500?d_id=ebf17c6c-d1fa-446f-8287-f809d7a62d2d&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/6363dfce-d2b8-44fd-86c5-03bb474160b5.jpg?d_id=ebf17c6c-d1fa-446f-8287-f809d7a62d2d&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG671475179.pdf,,FALSE,Y,lab,2823.91,USD,1008.54,5,7,14.5,35,34.6,,42.5,Yellow,,Fancy_Vivid,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93b3Jrc2hvcC4zNjB2aWV3LmxpbmsvMzYwdmlld2VyLzM2MHZpZXcuaHRtbD9kPTIxMDEyNTctMjVMMjQ2NA==,256,,0,IN,CVD,PEAR MODIFIED BRILLIANT,,
223,8d19afd7-44ec-4bf8-a051-436f9f567d0e,321C2A9E3,LG677541913,PEAR,1.52,Fancy Vivid Yellow,VS1,-,EX,EX,NON,,9.45,6.13,3.71,60.5,56,POINTED,IGI,THK,100%,No,No,No,15.40%,336.64,221.47,https://loupe360.com/diamond/LG677541913/video/500/500?d_id=8d19afd7-44ec-4bf8-a051-436f9f567d0e&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/56438b7f-f497-4afb-ad41-3f9f8356b4d7.jpg?d_id=8d19afd7-44ec-4bf8-a051-436f9f567d0e&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG677541913.pdf,,FALSE,Y,lab,976.26,USD,336.64,5,7,15,34.4,29.1,,37,Yellow,,Fancy_Vivid,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5TMzYwLnNlcnZpY2VzLz9kPURZLTI1NkM=,256,,0,IN,CVD,PEAR MODIFIED BRILLIANT,,
224,86c655c1-fd4a-4cf4-b695-cd2061ad9bc6,19435A242,LG642484709,PEAR,1.19,J,VS1,-,EX,EX,NON,,9.44,6.08,3.66,60.2,58,POINTED,IGI,MED to STK,100%,No,No,No,-96.27%,150.8,126.72,https://loupe360.com/diamond/LG642484709/video/500/500?d_id=86c655c1-fd4a-4cf4-b695-cd2061ad9bc6&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/0fbb748e-4d7e-41d5-a3bd-a870e597c551.jpg?d_id=86c655c1-fd4a-4cf4-b695-cd2061ad9bc6&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG642484709.pdf,,FALSE,Y,lab,459.94,USD,150.8,5,7,14,32.9,40.6,,43,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5TMzYwLnNlcnZpY2VzLz9kPTY0MjQ4NDcwOQ==,256,,0,IN,CVD,PEAR BRILLIANT,,
225,8fad6036-db39-4597-9313-075274a94625,767972ADC,LG683555392,PEAR,1.01,D,VS1,-,EX,EX,NON,,8.78,5.65,3.6,63.7,58,POINTED,IGI,MED to STK,100%,No,No,No,-98.10%,128.88,127.6,,,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG683555392.pdf,,FALSE,Y,lab,393.08,USD,128.88,5,7,14,34.8,41.6,,45,,,,,,,,0,IN,CVD,PEAR BRILLIANT,,
226,983e6caf-d812-4440-b3b4-25d4cecacbf7,BAC8D6D60,LG671414860,PEAR,0.9,F,VS1,-,EX,VG,NON,,8.75,5.33,3.29,61.7,64,POINTED,IGI,STK to THK,100%,No,No,No,-97.13%,119.06,132.29,https://loupe360.com/diamond/LG671414860/video/500/500?d_id=983e6caf-d812-4440-b3b4-25d4cecacbf7&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/a3d03b8e-77a8-4c81-971f-6b84288e376a.jpg?d_id=983e6caf-d812-4440-b3b4-25d4cecacbf7&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG671414860.pdf,,FALSE,Y,lab,375.04,USD,119.06,5,7,12.5,34.6,40.5,,43,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWV3LmdlbTM2MC5pbi9nZW0zNjAuaHRtbD9kPTIzMTIyNDE2MjQtRElELTEwNkI=,255,,0,IN,CVD,PEAR BRILLIANT,,
227,a2208e51-1877-4ff2-af92-568305d48ef9,7F6206B0B,LG613382017,PEAR,1.34,E,VVS2,-,EX,EX,NON,,10.34,6.03,3.68,61,61,POINTED,IGI,MED to STK,100%,No,No,No,-98.19%,167.22,124.79,https://loupe360.com/diamond/LG613382017/video/500/500?d_id=a2208e51-1877-4ff2-af92-568305d48ef9&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/bd2a2734-d105-4ca1-8bed-9538be38a75b.jpg?d_id=a2208e51-1877-4ff2-af92-568305d48ef9&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://api.igi.org/viewpdf.php?r=LG613382017,,FALSE,Y,lab,493.3,USD,167.22,5,7,13.5,34.4,40.7,,44,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93b3Jrc2hvcC4zNjB2aWV3LmxpbmsvZGlhbW9uZHZpZXcuYXNweD9kPTAzMDIyNDAtREktMzEwLUI=,256,,0,IN,CVD,PEAR BRILLIANT,,
228,ab6cdb5b-b4cb-4597-8908-3de39d76882c,187D73BC5,LG617426010,PEAR,1.4,D,VS1,-,EX,EX,NON,,10.72,6.24,3.62,58,64,POINTED,IGI,MED to STK,100%,No,No,No,-98.18%,170.72,121.94,https://loupe360.com/diamond/LG617426010/video/500/500?d_id=ab6cdb5b-b4cb-4597-8908-3de39d76882c&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/3755fec0-f5a9-442d-b14b-af60123d95eb.jpg?d_id=ab6cdb5b-b4cb-4597-8908-3de39d76882c&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://api.igi.org/viewpdf.php?r=LG617426010,,FALSE,Y,lab,503.62,USD,170.72,5,7,11.5,31.8,39.2,,43,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93b3Jrc2hvcC4zNjB2aWV3LmxpbmsvZGlhbW9uZHZpZXcuYXNweD9kPTAyMDIyNDgtREktMzExQy0=,256,,0,IN,CVD,PEAR BRILLIANT,,
229,ab0b48c3-efd0-4640-96a4-d1dae27f5218,A54454637,LG636418613,PEAR,1,D,VS2,-,EX,EX,NON,,9.26,5.66,3.28,58,63,POINTED,IGI,THN to STK,100%,No,No,No,-97.80%,125.62,125.62,https://loupe360.com/diamond/LG636418613/video/500/500?d_id=ab0b48c3-efd0-4640-96a4-d1dae27f5218&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/8bcab9b9-b043-44d4-b284-e2170f7cae1e.jpg?d_id=ab0b48c3-efd0-4640-96a4-d1dae27f5218&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://api.igi.org/viewpdf.php?r=LG636418613,,FALSE,Y,lab,395.7,USD,125.62,5,7,12,33.3,39.3,,41.5,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93b3Jrc2hvcC4zNjB2aWV3LmxpbmsvZGlhbW9uZHZpZXcuYXNweD9kPTI4MDUyNDYtRFYtNTRB,256,,0,IN,CVD,PEAR BRILLIANT,,
230,abf0bff4-8d90-4ba9-af68-9f5519b97d3d,FA3420F4B,LG675556843,PEAR,1.08,E,VS1,-,EX,EX,NON,,9.33,5.73,3.46,60.4,61,POINTED,IGI,MED to STK,100%,No,No,No,-97.99%,135.22,125.2,https://loupe360.com/diamond/LG675556843/video/500/500?d_id=abf0bff4-8d90-4ba9-af68-9f5519b97d3d&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/ce9e85e3-3af6-4594-9e40-34276bbccabd.jpg?d_id=abf0bff4-8d90-4ba9-af68-9f5519b97d3d&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG675556843.pdf,,FALSE,Y,lab,412.42,USD,135.22,5,7,13,33.7,40,,43.5,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWV3LmdlbTM2MC5pbi9nZW0zNjAuaHRtbD9kPTA4MDEyNTE3MzQtSEQtMzExQQ==,255,,0,IN,CVD,PEAR BRILLIANT,,
231,bd803079-edaf-45cb-bede-d6d0cc76b334,9CC4012EB,LG674512552,PEAR,0.94,D,VS1,-,EX,VG,NON,,8.69,5.56,3.39,61,62,POINTED,IGI,MED to STK,100%,No,No,No,-97.37%,128.58,136.79,https://loupe360.com/diamond/LG674512552/video/500/500?d_id=bd803079-edaf-45cb-bede-d6d0cc76b334&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/acdf7ad5-1ac1-4c55-b3c3-5c43f2243f55.jpg?d_id=bd803079-edaf-45cb-bede-d6d0cc76b334&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG674512552.pdf,,FALSE,Y,lab,405.03,USD,128.58,5,7,13,33.5,40.9,,44,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWV3LmdlbTM2MC5pbi9nZW0zNjAuaHRtbD9kPTAxMDEyNTE3MzUtTkktNTc5QQ==,255,,0,IN,CVD,PEAR BRILLIANT,,
232,f6f86582-1a37-47a4-acd9-cea692e12972,1E1393ECE,LG694544796,PEAR,0.95,Fancy Vivid Blue,VS2,-,EX,VG,NON,,8.99,5.42,3.24,59.8,63,P,IGI,MED to THK,100%,No,No,No,24.84%,155.73,163.93,https://loupe360.com/diamond/LG694544796/video/500/500?d_id=f6f86582-1a37-47a4-acd9-cea692e12972&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/65fb8e8d-1d00-49e1-ba40-d280b16f903d.jpg?d_id=f6f86582-1a37-47a4-acd9-cea692e12972&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG694544796.pdf,,FALSE,Y,lab,490.55,USD,155.73,5,7,12,33.4,38.3,,42,Blue,,Fancy_Vivid,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWV3LmdlbTM2MC5pbi9nZW0zNjAuaHRtbD9kPTI2MDMyNTE1NDgtRElELTExM0E=,255,,0,IN,CVD,PEAR BRILLIANT,,
233,0bc6365c-1362-42a8-bb7e-0100e7020007,C67FFCEAD,LG689583185,HEART,1.51,D,VVS1,-,EX,EX,NON,,7.41,7.84,4.41,56.3,63,POINTED,IGI,MED to STK,100%,No,No,No,-98.66%,266.8,176.69,https://loupe360.com/diamond/LG689583185/video/500/500?d_id=0bc6365c-1362-42a8-bb7e-0100e7020007&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/4dfeab38-ddcf-40af-8d4c-00614f1c7bb6.jpg?d_id=0bc6365c-1362-42a8-bb7e-0100e7020007&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG689583185.pdf,,FALSE,Y,lab,773.72,USD,266.8,5,7,13.5,35.9,38.8,,38.5,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWV3LmdlbTM2MC5pbi9nZW0zNjAuaHRtbD9kPTA2MDMyNTE3NTEtQ0gtOTc=,255,,0,IN,CVD,HEART BRILLIANT,,
234,850a372c-820a-4896-b742-59aa4acd02b6,47B8CCBB7,LG677542365,MARQUISE,1.08,E,VS1,-,EX,VG,NON,,11.12,5.35,3.25,60.7,60,POINTED,IGI,MED to STK,100%,No,No,No,-97.80%,147.03,136.14,https://loupe360.com/diamond/LG677542365/video/500/500?d_id=850a372c-820a-4896-b742-59aa4acd02b6&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/90cb9edf-dce6-403b-8f5f-14c81549599e.jpg?d_id=850a372c-820a-4896-b742-59aa4acd02b6&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG677542365.pdf,,FALSE,Y,lab,448.44,USD,147.03,5,7,13,33.2,41.4,,45,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWV3LmdlbTM2MC5pbi9nZW0zNjAuaHRtbD9kPTEzMDEyNTE2MDAtRElELTE1NEE=,255,,0,IN,CVD,MARQUISE BRILLIANT,,
235,49f848f5-4a28-44f1-b5c8-41f8e0be6779,09EFB7CB5,LG675515850,MARQUISE,1,E,VS2,-,EX,VG,NON,,10.74,5.13,3.03,59.1,63,POINTED,IGI,MED to STK,100%,No,No,No,-97.55%,132.19,132.19,https://loupe360.com/diamond/LG675515850/video/500/500?d_id=49f848f5-4a28-44f1-b5c8-41f8e0be6779&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/26557fc5-e0e5-43a9-9145-cc9dad414bfa.jpg?d_id=49f848f5-4a28-44f1-b5c8-41f8e0be6779&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG675515850.pdf,,FALSE,Y,lab,416.4,USD,132.19,5,7,12,33.3,37.6,,41,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWV3LmdlbTM2MC5pbi9nZW0zNjAuaHRtbD9kPTA2MDEyNTE2NDAtRElELTEwOUM=,255,,0,IN,CVD,MARQUISE BRILLIANT,,
236,d4866f56-ac9f-4b6d-8b33-790e5c772110,36B557F74,LG632404793,PRINCESS,2.56,G,VS1,-,EX,EX,NON,,7.66,7.56,5.49,72.6,71,POINTED,IGI,THN to MED,100%,No,No,No,-99.17%,300.74,117.48,https://loupe360.com/diamond/LG632404793/video/500/500?d_id=d4866f56-ac9f-4b6d-8b33-790e5c772110&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/d2bc4fa4-5774-405b-bf60-237108c95f81.jpg?d_id=d4866f56-ac9f-4b6d-8b33-790e5c772110&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG632404793.pdf,,FALSE,Y,lab,857.11,USD,300.74,5,7,10.5,43.2,40.2,,60,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93b3Jrc2hvcC4zNjB2aWV3LmxpbmsvZGlhbW9uZHZpZXcuYXNweD9kPTMwMDQyNDMtVkQtMTUt,256,,0,IN,CVD,PRINCESS CUT,,
237,db23eaf8-0668-44e3-8bc0-d8ff05998a9b,076595E83,LG691583244,HEART,1.09,E,VS1,-,EX,EX,NON,,6.64,7.16,4,55.9,52,POINTED,IGI,MED to STK,100%,No,No,No,-97.67%,157.74,144.72,https://loupe360.com/diamond/LG691583244/video/500/500?d_id=db23eaf8-0668-44e3-8bc0-d8ff05998a9b&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/e8ed8401-1d6f-49f0-ad69-61e69513ddc0.jpg?d_id=db23eaf8-0668-44e3-8bc0-d8ff05998a9b&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG691583244.pdf,,FALSE,Y,lab,481.11,USD,157.74,5,7,14.5,32.8,38.8,,38.5,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWV3LmdlbTM2MC5pbi9nZW0zNjAuaHRtbD9kPTEzMDMyNTE3MDEtSEQtNDE5QQ==,255,,0,IN,CVD,HEART BRILLIANT,,
